paper_id,title,final_decision,primary_topics,secondary_topics,emergent_topics,application_area,method_family,evaluation_type,llm_confidence,llm_rationale,review_status,review_notes
1de0ca5e8cf2,Quantum Machine Learning Based on K-Means to Optimize Cross-Border Intelligent Payment Supervision,include,"[""quantum_ml_for_finance""]","[""risk_management""]",[],cross-border payment supervision,quantum_ml,simulator,0.9000,"The paper develops a quantum k-means clustering model for payment risk identification, aligning with quantum ML for finance and risk management",draft_llm,
f4e582f59d68,Benchmarking Quantum Models for Time-Series Forecasting,include,"[""forecasting_and_prediction""]","[""benchmarking_and_advantage"", ""quantum_ml_for_finance""]",[],time-series forecasting of stock prices and demand,quantum_ml,benchmark_comparison,0.9000,The paper conducts a benchmarking study of quantum ML models for time-series forecasting against classical approaches.,draft_llm,
d37354bd1037,Quantum Computing for Multi Period Asset Allocation,include,"[""portfolio_optimization""]",[],[],multi-period asset allocation using quantum computing,hybrid_unspecified,real_hardware,0.9000,This work applies quantum computing to multi-period portfolio optimization using both a simulator and an IBM quantum device with an unspecified hybrid approach.,draft_llm,
bcd1adfba1e5,The Qubit Shift: Unveiling Next-Generation Deep Learning with Quantum Computing,include,"[""quantum_ml_for_finance""]","[""benchmarking_and_advantage""]",[],quantum deep learning architecture for finance and other domains,variational_or_vqe,benchmark_comparison,0.9000,The paper develops and benchmarks a hybrid variational quantum deep learning architecture applied to financial model estimation among other domains.,draft_llm,
7c2e539656f7,Neural networks for estimating Macro Asset Pricing model in football clubs,include,"[""quantum_ml_for_finance""]","[""forecasting_and_prediction""]",[],Asset pricing in football clubs,quantum_ml,simulator,0.9000,"The paper applies quantum neural networks to estimate and predict asset pricing in football clubs, fitting quantum_ml_for_finance and forecasting_and_prediction with evaluation on simulated data.",draft_llm,
d05bf542e350,Variational Quantum Circuit-Based Reinforcement Learning for Dynamic Portfolio Optimization,include,"[""portfolio_optimization""]","[""quantum_ml_for_finance""]",[],dynamic portfolio optimization in financial markets,variational_or_vqe,real_hardware,0.8900,The paper develops a variational quantum reinforcement learning approach for dynamic portfolio optimization evaluated on cloud-based quantum hardware.,draft_llm,
85e9109e6bb0,Financial Fraud Detection with Entropy Computing,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance"", ""benchmarking_and_advantage""]",[],financial fraud detection,quantum_ml,benchmark_comparison,0.8900,The paper presents a quantum ML-based classification algorithm applied to fraud detection and benchmarks its performance against classical methods on real hardware.,draft_llm,
4f6bef33b4be,Financial risk management on a neutral atom quantum processor,include,"[""risk_management""]","[""forecasting_and_prediction"", ""quantum_ml_for_finance""]",[],prediction of credit rating downgrades for financial risk management,quantum_ml,real_hardware,0.8900,The paper presents a quantum-enhanced ML model for credit downgrade forecasting in risk management implemented on real hardware.,draft_llm,
9ee655919eab,Comprehensive Analysis of VQC for Financial Fraud Detection: A Comparative Study of Quantum Encoding Techniques and Architectural Optimizations,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],financial fraud detection,quantum_ml,benchmark_comparison,0.8900,The paper uses variational quantum classifiers to benchmark different encoding techniques and architectures for financial fraud detection.,draft_llm,
cf803ec26409,Quasi-binary encoding based quantum alternating operator ansatz,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],portfolio optimization,qaoa_or_optimization,simulator,0.8900,The paper develops a QAOA-based discrete quadratic optimization encoding and demonstrates it on portfolio optimization via numerical simulation.,draft_llm,
ba8e571f1e45,Evaluating the Computational Advantages of the Variational Quantum Circuit Model in Financial Fraud Detection,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance"", ""benchmarking_and_advantage""]",[],financial fraud detection,variational_or_vqe,simulator,0.8800,Focuses on evaluating a variational quantum classifier for detecting fraudulent transactions using simulation-based comparisons with classical methods.,draft_llm,
8273c874208a,Alternative pipeline for option pricing using quantum computers,include,"[""derivative_pricing""]",[],[],option pricing,amplitude_estimation,simulator,0.8800,The paper proposes a novel amplitude estimation pipeline for option pricing and evaluates it on a quantum emulator.,draft_llm,
eb9b2edee442,Quantum Advantage for Multi-option Portfolio Pricing and Valuation Adjustments,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],pricing and valuation adjustments of multi-option portfolios and CVA,amplitude_estimation,analytical,0.8800,The work focuses on accelerating Monte Carlo-based derivative portfolio pricing and CVA estimation using quantum amplitude estimation.,draft_llm,
374d8058ad85,Quantum Subgradient Estimation for Conditional Value-at-Risk Optimization,include,"[""risk_management""]","[""optimization_methods""]",[],CVaR tail-risk minimization in finance,amplitude_estimation,simulator,0.8800,"The paper develops a quantum amplitude-estimation-based subgradient oracle for CVaR optimization, a key tail-risk management problem.",draft_llm,
8dad17700137,"Best practices for portfolio optimization by quantum computing, experimented on real quantum devices",include,"[""portfolio_optimization""]","[""benchmarking_and_advantage""]",[],Portfolio optimization,variational_or_vqe,real_hardware,0.8800,The paper focuses on applying VQE for constrained quadratic portfolio optimization on real quantum devices and benchmarking hyperparameter choices across hardware.,draft_llm,
b97e7f0690c5,A Quantum Circuit Design for Quantum Portfolio Optimization Problem,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],quantum circuit design for portfolio optimization over 97 assets,qaoa_or_optimization,simulator,0.8800,The paper presents a specialized quantum circuit for portfolio optimization leveraging QAOA/VQE methods and validates it via simulation on asset data.,draft_llm,
35505140af55,Quantum Computing for Fraud Detection in Real-Time Payment Systems,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],real-time payment fraud detection,quantum_ml,benchmark_comparison,0.8800,"The paper applies quantum machine learning models (QGNN, QSVM) for fraud detection and benchmarks them against classical approaches on RTP data.",draft_llm,
dd6b533767c3,Factoring Decision Support System Based on Optimized Quantum Algorithms QMC,include,"[""simulation_and_monte_carlo""]","[""credit_and_lending""]",[],quantum Monte Carlo modeling for credit risk management,amplitude_estimation,simulator,0.8800,The paper focuses on quantum amplitude estimation for Monte Carlo risk simulations applied to credit risk management.,draft_llm,
163d8d584a33,Hybrid QLSTM Framework for Time Series Forecasting in Dynamic Financial Markets,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],stock price time series forecasting,quantum_ml,simulator,0.8800,The paper presents a hybrid quantum-classical LSTM model for financial time series forecasting using quantum neural networks evaluated via simulation.,draft_llm,
36a534f97bed,Quantum stochastic walks for portfolio optimization: theory and implementation on financial networks,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],equity portfolio allocation via quantum stochastic walks on financial networks,quantum_walk_or_search,benchmark_comparison,0.8800,The paper develops a quantum stochastic walk optimization for portfolio allocation and benchmarks it against classical mean-variance and naive strategies.,draft_llm,
c408224c2f59,QFDNN: A Resource-Efficient Variational Quantum Feature Deep Neural Networks for Fraud Detection and Loan Prediction,include,"[""fraud_and_detection""]","[""credit_and_lending"", ""quantum_ml_for_finance""]",[],credit card fraud detection and loan eligibility prediction,variational_or_vqe,simulator,0.8800,The paper proposes a variational quantum ML model applied to fraud detection and loan prediction in finance.,draft_llm,
0a824fa99e38,Implementing Credit Risk Analysis with Quantum Singular Value Transformation,include,"[""credit_and_lending""]","[""risk_management"", ""simulation_and_monte_carlo""]",[],quantum credit risk analysis (VaR and CVaR) using QSVT-enhanced amplitude estimation,amplitude_estimation,simulator,0.8800,The paper focuses on applying QSVT to improve amplitude estimation for credit risk (VaR/CVaR) analysis simulated on quantum circuits.,draft_llm,
de7c20d08bbe,Novel Quantum Circuit Designs of Random Injection and Payoff Computation for Financial Risk Assessment,include,"[""risk_management""]","[""derivative_pricing"", ""simulation_and_monte_carlo""]",[],quantum circuits for random number injection and payoff computation in financial risk assessment,amplitude_estimation,simulator,0.8800,The paper designs QAE-based quantum circuits for random number injection and payoff computation specifically aimed at financial risk assessment and pricing.,draft_llm,
7c5f50a7c9b3,Quantum Computing Algorithms for Nonlinear Optimization Problems,include,"[""optimization_methods""]","[""portfolio_optimization""]",[],"nonlinear optimization in finance (portfolio optimization), machine learning, and logistics",variational_or_vqe,simulator,0.8800,"The paper presents a hybrid variational quantum-classical gradient algorithm for nonlinear optimization, demonstrated via simulation on portfolio optimization and other applications.",draft_llm,
72a191fd2f47,Quantum generative modeling for financial time series with temporal correlations,include,"[""quantum_ml_for_finance""]",[],[],synthetic financial time series generation,quantum_ml,simulator,0.8800,"The paper employs quantum generative adversarial networks to produce synthetic financial time series, fitting squarely into quantum ML applications evaluated via circuit simulation.",draft_llm,
