paper_id,title,human_decision,ai_decision,ai_confidence,discrepancy_type,re_review_decision,notes
604865813918,The application of extended reality in cardiac surgery: potential implications for low- and middle-income countries,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
67e140e9d88b,ARTIFICIAL INTELLIGENCE IN THE ERA OF DIGITAL CURRENCY TRANSFORMATION: AS FINTECH INNOVATIONS,exclude,exclude,0.8300,agree_exclude,exclude,auto: both agree exclude
f23e966604de,Future development of digital built asset management,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
5d9047c5f478,Quantum Annealing for Bi-objective Weighted Portfolio Optimization in Real-world Financial Markets,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
f792c5e92b0c,Prospects and challenges of quantum finance,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
6048192f3f8f,Quantum Internet Protocols,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
d852a9493e14,Quantum Reinforcement Learning Techniques for Decision Making and Control,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
bb719c33a7f1,Comparative Study of Quantum-Circuit Scalability in a Financial Problem,include,include,0.8800,agree_include,include,auto: both agree include
e3f607c31738,Quantum Portfolio Optimization with Investment Bands and Target Volatility,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-PARADIGM)"
2f05716a4176,Programming physical quantum systems with pulse-level control,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
eece8c6d5d42,Superconductivity in the three-band model of cuprates: Variational wave function study and relation to the single-band case,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
af45ea1743f6,A Hybrid Quantum Wasserstein GAN with Applications to Option Pricing,include,include,0.6000,agree_include,include,auto: both agree include
92948f73b470,Quantum Data Learning of Topological-to-Ferromagnetic Phase Transitions in the 2+1D Toric Code Loop Gas Model,include,exclude,0.9500,human_only,include,"auto: human include confirmed (AI conf=0.95, reason=EX-NONFIN)"
ad79bfb0cfd8,Quantum Machine Learning for Secure Financial Forecasting: Mitigating Data Breaches and Adversarial Exploits,include,include,0.8600,agree_include,include,auto: both agree include
d5410f88017c,Composite QDrift-Product Formulas for Quantum and Classical Simulations in Real and Imaginary Time,include,exclude,0.9300,human_only,include,"auto: human include confirmed (AI conf=0.93, reason=EX-NONFIN)"
f278e6cdca0b,Deep learning models for price forecasting of financial time series: A review of recent advancements: 2020-2022,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
a7570b07c53f,A Stochastic Approach to Unitary Coupled Cluster,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
6ebc96d48085,TQEA: Temporal Quantum Error Analysis,exclude,exclude,0.9300,agree_exclude,exclude,auto: both agree exclude
3fbbc041ef08,Pinpointing the System Reliability Degradation in NISQ Machines,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
9a0ccbec34dd,Fear and Greed,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
a7348299bc3a,Emerging Machine Learning Techniques for the Future of Pharmacy,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
20e8ae201e88,Quantum-blockchain scheme in fraud detection and risk management resilience,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
9228669cf4b1,"Structured PREreview of ""The Art of Quantum Computing for Finance: Brief Overview and Prospects""",exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
44824dda406f,The Evolution of IBM's Quantum Information Software Kit (Qiskit): A Review of its Applications,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
49e76381941b,"Synergistic Solutions for Cloud Cybersecurity and Financial Operations using AI, Blockchain and Quantum Computing",exclude,exclude,0.8300,agree_exclude,exclude,auto: both agree exclude
5af53dab5a57,Cryptocurrency market forecasting with catboost models,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
fd5b3f400773,Quantum Computing and the Future of Finance: Exploring How Quantum Technology Impacts Financial Analysis and Forecasting,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
c48c60134357,Statistics-Informed Parameterized Quantum Circuit via Maximum Entropy Principle for Data Science and Finance,include,include,0.7800,agree_include,include,auto: both agree include
6cb040f251ff,Quantum Algorithm for Local-Volatility Option Pricing via the Kolmogorov Equation,include,include,0.9200,agree_include,include,auto: both agree include
eb0c39bcd618,From Portfolio Optimization to Quantum Blockchain and Security: A Systematic Review of Quantum Computing in Finance,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
9636cfb13bd3,A quantum model for constrained Markowitz modern portfolio using slack variables to process mixed-binary optimization under QAOA,include,include,0.9200,agree_include,include,auto: both agree include
7540346e79ad,algorithmic_trading_vqe.py — Disruptive VQE-Inspired Trading Strategy Optimizer,include,include,0.0000,agree_include,include,auto: both agree include
c3f1877ff2c7,"Quantum financing system: A survey on quantum algorithms, potential scenarios and open research issues",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
47a9dff071bb,Securing Blockchain Transactions Using Quantum Teleportation and Quantum Digital Signature,exclude,exclude,0.8200,agree_exclude,exclude,auto: both agree exclude
85914c8253e2,Synergizing AI and Quantum Computing to Revolutionize Financial Crime Detection,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
102f72acf0c7,Quantum Reinforcement Learning for Volt-VAR Control in Power Distribution Systems,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
7a6e54fc0187,METHODS AND MEANS OF USING NEURAL NETWORKS FOR CRYPTOGRAPHY,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
c60f7a25291e,"Transformative AI: Responsible, Transparent, and Trustworthy AI Systems",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
48fad011ea47,QADQN: Quantum Attention Deep Q-Network for Financial Market Prediction,include,include,0.8800,agree_include,include,auto: both agree include
f8794acfee76,Protein folding using quantum computers,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
685e76bf45ae,"Implementing the Quantum Approximate Optimization Algorithms for QUBO problems Across Quantum Hardware Platforms: Performance Analysis, Challenges, and Strategies",include,include,0.9200,agree_include,include,auto: both agree include
9c36ad7fa02c,Future Trends in Quantitative Finance and Algorithmic Trading Strategies,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
63af985e2b4e,"Quantum-enhanced stock market prediction: Integrating AI, sentiment analysis, and multimodal data fusion",include,include,0.8600,agree_include,include,auto: both agree include
50d8a03668b7,Quantum-Safe AI-Optimized Interchain Architecture Whitepaper,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
b6496eebeb82,Quantum Computing in Banking and Other Segments of the Financial Sector,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
439f086cc2a5,Exploring the Frontier: Quantum Machine Learning Algorithms,exclude,exclude,0.7200,agree_exclude,exclude,auto: both agree exclude
1c7a42de530a,Bipartite entanglement extracted from multimode squeezed light generated in lossy waveguides,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
b524b2fc9631,Classical and quantum computing methods for estimating loan-level risk distributions,include,include,0.7200,agree_include,include,auto: both agree include
9b598efe88de,The Role of Artificial Intelligence in Strategic Business Decision Making,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
0e9ded454de6,Financial Technologies and Digital Assets by Using Quantum Computing,include,exclude,0.8500,human_only,include,"auto: human include confirmed (AI conf=0.85, reason=EX-NOMETHOD)"
468c3327bdef,Quantum Computing in US Banking: The Future of Fraud Prevention and Financial Crime Detection,include,exclude,0.8600,human_only,include,"auto: human include confirmed (AI conf=0.86, reason=EX-NOMETHOD)"
c4e919f71785,Quantum Algorithms for Mixed Binary Optimization applied to Transaction Settlement,include,include,0.9000,agree_include,include,auto: both agree include
944a4cd073cf,One-dimensional electron fluid at high density,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
28de66c89497,Quantum Annealing as a Chemical Kinetics Solver for Pollutant Transport Models,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
32f23740c07f,hgribeirogeo/qaoa-carbon-cerrado: v2.0 - Seven-Run Validation Study,include,include,0.9000,agree_include,include,auto: both agree include
ad96500c9c25,"A Comprehensive Survey on Quantum Annealing: Applications, Challenges, and Future Research Directions",exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
a5b68f8e6d90,Financial Fraud Detection: A Comparative Study of Quantum Machine Learning Models,include,include,0.8800,agree_include,include,auto: both agree include
9a9b0feb8444,Nagaoka ferromagnetism in the two-dimensional infinite-U Hubbard model,include,exclude,0.9200,human_only,exclude,"auto: non-finance topic, no finance terms (EX-NONFIN)"
5011067ab8a9,Communication-efficient Quantum Federated Learning Optimization for Multi-Center Healthcare Data,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
88e005f67ca2,Quantum Temporal Convolutional Neural Networks for Cross-Sectional Equity Return Prediction: A Comparative Benchmark Study,include,include,0.8800,agree_include,include,auto: both agree include
abcb78d9c9b0,"Analog Photonics Computing for Information Processing, Inference and Optimisation",exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
a3bdcc2f63e3,&lt;b&gt;NEURAL NETWORKS FOR REAL-TIME FINANCIAL FRAUD DETECTION&lt;/b&gt;,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
e3d461b460af,AI-Augmented Business Intelligence: A New Framework For Enterprise Decision Systems,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
3a4b78215cc7,Real Option Pricing using Quantum Computers,include,include,0.9300,agree_include,include,auto: both agree include
943fdc915864,Investigating the Potential,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
950d7892c795,Quantum machine learning and optimisation: approaching real-world problems with a quantum coprocessor,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
0955776ff753,IEEE Congress on Evolutionary Computation,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
1b7d8c497d7d,A Generalized Quantum Inner Product and Applications to Financial Engineering,include,include,0.8800,agree_include,include,auto: both agree include
f3fca17ab5b9,Implementing multi-controlled X gates using the quantum Fourier transform,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
e8df9f255ba8,The Implementation of an Improved Differential Transform Scheme on the Schrodinger Equation Governing Wave-Particle Duality in Quantum Physics and Optics,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
7ec813047a8e,"Regulation of Innovative Technologies: Blockchain, Artificial Intelligence and Quantum Computing",exclude,exclude,0.8000,agree_exclude,exclude,auto: both agree exclude
4d07c1a00ccf,A Quantum Algorithm for Linear PDEs Arising in Finance,include,include,0.8800,agree_include,include,auto: both agree include
71e349feba65,Quantum Machine Learning for Multi-Criteria Decision-Making in Industrial Project Portfolio Management,include,include,0.8000,agree_include,include,auto: both agree include
5ce743f32591,Quantum Startups: Challenges in Deep-Tech Commercialization,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
fbec16f60f72,Exponential Improvement on Asian Option Pricing Through Quantum Preconditioning Methods,include,include,0.9500,agree_include,include,auto: both agree include
2360e0a6a516,Quantum Computing Future-Proofing What Lies Beyond SuperComputing,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
933bdafb118d,Quantum Hierarchical Risk Parity and Its Classical Counterpart,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
be4db112ab0b,Can photonics drive the commercialization of quantum technologies?,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
661877e3f7b1,A BenchCouncil View on Benchmarking Emerging and Future Computing,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
bd4cd0ef96fb,Variational Quantum Monte Carlo investigations of the superconducting pairing in La$_3$Ni$_2$O$_7$,include,exclude,0.9200,human_only,exclude,"auto: non-finance topic, no finance terms (EX-NONFIN)"
cb8d976cb90c,Explicit block-encoding for partial differential equation-constrained optimization,include,include,0.9200,agree_include,include,auto: both agree include
76a87207ec32,Quantum Principal Component Analysis for Financial Fraud Detection,include,include,0.9500,agree_include,include,auto: both agree include
